Epoch,Train Loss,Train Accuracy
1,1.5558858045509882,38.08411214953271
2,1.0834663552897317,48.13084112149533
3,1.0753972658089228,42.99065420560748
4,1.0246049676622664,46.96261682242991
5,0.9973402151039669,50.700934579439256
6,1.0495673503194536,50.700934579439256
7,1.0318409417356764,50.700934579439256
8,1.0037009928907668,50.700934579439256
9,1.0280935679163252,47.429906542056074
10,1.0157087317534856,50.700934579439256
